stream,topic,sender-id,timestamp,keyword-?
data-science,charts,201134,1551824563,true
data-science,charts,201134,1551824633,true
data-science,charts,139453,1551826060,false
data-science,charts,139453,1551826315,true
data-science,charts,139453,1551826327,false
data-science,charts,201134,1551826339,false
data-science,charts,201134,1551826467,true
data-science,charts,138175,1551826540,false
data-science,charts,139453,1551826607,false
data-science,charts,139453,1551827160,false
data-science,charts,139453,1551828407,false
data-science,charts,139453,1551828436,false
data-science,charts,200665,1551831064,false
data-science,charts,200389,1551840993,false
data-science,charts,200389,1551841626,true
data-science,What’s the Clojure data science toolkit?,138243,1551853667,false
data-science,What’s the Clojure data science toolkit?,139453,1551855694,false
data-science,charts,139453,1551856187,true
data-science,What’s the Clojure data science toolkit?,138243,1551856590,false
data-science,What’s the Clojure data science toolkit?,138243,1551856812,true
data-science,What’s the Clojure data science toolkit?,138243,1551856939,false
data-science,What’s the Clojure data science toolkit?,139453,1551857328,false
data-science,What’s the Clojure data science toolkit?,138243,1551858163,false
data-science,What’s the Clojure data science toolkit?,201134,1551863810,true
data-science,What’s the Clojure data science toolkit?,138260,1551864897,false
data-science,What’s the Clojure data science toolkit?,201134,1551865278,false
data-science,What’s the Clojure data science toolkit?,138175,1551867410,true
data-science,What’s the Clojure data science toolkit?,201134,1551872323,false
data-science,What’s the Clojure data science toolkit?,200665,1551883655,false
data-science,What’s the Clojure data science toolkit?,139453,1551884320,false
data-science,charts,139190,1551884644,false
data-science,charts,139453,1551885058,false
data-science,preferred notebook,138262,1551895069,false
data-science,What’s the Clojure data science toolkit?,139190,1551895694,false
data-science,What’s the Clojure data science toolkit?,138260,1551896280,false
data-science,What’s the Clojure data science toolkit?,139190,1551896875,true
data-science,What’s the Clojure data science toolkit?,138603,1551897248,true
data-science,What’s the Clojure data science toolkit?,138260,1551897264,false
data-science,What’s the Clojure data science toolkit?,138603,1551897903,false
data-science,What’s the Clojure data science toolkit?,201134,1551904166,false
data-science,charts,200389,1551910697,false
data-science,charts,201134,1551911342,false
data-science,What’s the Clojure data science toolkit?,138260,1551912413,false
data-science,What’s the Clojure data science toolkit?,138603,1551914225,true
data-science,charts,198968,1551927101,false
data-science,What’s the Clojure data science toolkit?,201134,1551945693,false
data-science,charts,139453,1551946811,false
data-science,charts,139453,1551947375,false
data-science,charts,201134,1551947758,false
data-science,charts,139453,1551948326,false
data-science,charts,139453,1551948495,false
data-science,What’s the Clojure data science toolkit?,138260,1551948662,false
data-science,charts,139453,1551948763,false
data-science,charts,201134,1551949211,false
data-science,charts,198968,1551949545,false
data-science,What’s the Clojure data science toolkit?,201134,1551949671,true
data-science,charts,201134,1551949769,false
data-science,charts,138175,1551950604,false
data-science,charts,198968,1551950781,false
data-science,What’s the Clojure data science toolkit?,138603,1551951026,true
data-science,What’s the Clojure data science toolkit?,138260,1551952567,false
data-science,What’s the Clojure data science toolkit?,138603,1551952957,false
data-science,What’s the Clojure data science toolkit?,138260,1551957691,false
data-science,What’s the Clojure data science toolkit?,138603,1551959008,true
data-science,What’s the Clojure data science toolkit?,200665,1551972207,true
data-science,What’s the Clojure data science toolkit?,200665,1551972979,false
data-science,What’s the Clojure data science toolkit?,138262,1551979685,false
data-science,charts,200389,1551983898,false
data-science,charts,139453,1551985899,false
data-science,charts,139453,1551986502,false
data-science,tech.ml.dataset,200665,1551989626,false
data-science,charts,139190,1551990479,false
data-science,charts,138175,1551993685,false
data-science,tech.ml.dataset,201134,1551997201,false
data-science,tech.ml.dataset,200665,1551999500,false
data-science,tech.ml.dataset,200665,1551999926,false
data-science,tech.ml.dataset,198968,1552006226,true
data-science,tech.ml.dataset,200665,1552011480,false
data-science,tech.ml.dataset,200665,1552012107,false
data-science,What’s the Clojure data science toolkit?,138243,1552014049,false
data-science,What’s the Clojure data science toolkit?,138243,1552014136,true
data-science,charts,200389,1552023021,false
data-science,charts,200389,1552023445,false
data-science,tech.ml.dataset,138260,1552033108,false
data-science,charts,198968,1552053466,true
data-science,charts,198968,1552053764,false
data-science,charts,198968,1552053994,false
data-science,charts,198968,1552054159,false
data-science,charts,198968,1552054276,false
data-science,charts,198968,1552054298,false
data-science,charts,139453,1552054567,true
data-science,charts,139453,1552054657,false
data-science,charts,139453,1552054955,false
data-science,Announcements,200490,1552057204,false
data-science,charts,200389,1552075142,false
data-science,charts,201134,1552075266,false
data-science,charts,139453,1552078444,false
data-science,charts,139453,1552078630,false
data-science,charts,139453,1552078688,false
data-science,charts,201134,1552079572,false
data-science,charts,139190,1552079770,false
data-science,charts,139453,1552079856,false
data-science,charts,201134,1552079984,false
data-science,charts,139453,1552080153,false
data-science,charts,139453,1552080275,false
data-science,charts,201134,1552080402,false
data-science,charts,139453,1552080922,true
data-science,charts,201134,1552081242,false
data-science,charts,201134,1552081426,true
data-science,charts,139453,1552081461,false
data-science,charts,201134,1552081998,false
data-science,charts,139190,1552083426,false
data-science,charts,139190,1552083840,false
data-science,charts,139190,1552083958,true
data-science,charts,201134,1552084162,false
data-science,charts,139453,1552086024,false
data-science,charts,198968,1552089722,false
data-science,charts,198968,1552089907,false
data-science,charts,198968,1552092885,false
data-science,charts,139453,1552093028,false
data-science,charts,201134,1552102221,false
data-science,charts,198968,1552118305,false
data-science,charts,198968,1552118379,false
data-science,charts,198968,1552118468,false
data-science,charts,200497,1552118506,false
data-science,charts,198968,1552119197,false
data-science,charts,200389,1552123472,false
data-science,charts,198968,1552123750,true
data-science,charts,198968,1552126665,false
data-science,charts,139190,1552152884,false
data-science,charts,139190,1552153389,false
data-science,charts,200389,1552159261,true
data-science,charts,198968,1552174181,true
data-science,geex,138175,1552207935,false
data-science,charts,200389,1552261975,true
data-science,Announcements,200490,1552305570,false
data-science,geex,198968,1552308948,false
data-science,geex,139453,1552311587,false
data-science,geex,139453,1552312871,false
data-science,geex,139453,1552312970,false
data-science,geex,138175,1552313566,false
data-science,charts,138260,1552315323,true
data-science,charts,139453,1552316971,true
data-science,charts,138260,1552330103,false
